lat,long,
47.26647,-52.77498, 
47.26649,-52.77497, 
47.2665,-52.77496, 
47.26652,-52.77495, 
47.26653,-52.77495, 
47.26654,-52.77493, 
47.26656,-52.77491, 
47.26658,-52.77491, 
47.2666,-52.7749, 
47.26661,-52.77489, 
47.26663,-52.77489, 
47.26664,-52.77487, 
47.26666,-52.77486, 
47.26668,-52.77485, 
47.26669,-52.77483, 
47.26671,-52.77482, 
47.26672,-52.77478, 
47.26673,-52.77477, 
47.26674,-52.77475, 
47.26675,-52.77473, 
47.26676,-52.7747, 
47.26678,-52.77469, 
47.26679,-52.77468, 
47.26679,-52.77467, 
47.2668,-52.77464, 
47.26681,-52.77462, 
47.26681,-52.7746, 
47.26681,-52.77458, 
47.26683,-52.77454, 
47.26684,-52.77452, 
47.26684,-52.7745, 
47.26685,-52.77449, 
47.26685,-52.77447, 
47.26685,-52.77446, 
47.26686,-52.77443, 
47.26687,-52.77441, 
47.26687,-52.77439, 
47.26689,-52.77437, 
47.2669,-52.77436, 
47.26691,-52.77434, 
47.26692,-52.77432, 
47.26692,-52.7743, 
47.26693,-52.77428, 
47.26693,-52.77426, 
47.26694,-52.77424, 
47.26696,-52.77422, 
47.26696,-52.7742, 
47.26697,-52.77417, 
47.26698,-52.77415, 
47.26699,-52.77413, 
47.267,-52.7741, 
47.26701,-52.77409, 
47.26702,-52.77407, 
47.26702,-52.77405, 
47.26703,-52.77403, 
47.26704,-52.77401, 
47.26704,-52.774, 
47.26705,-52.77397, 
47.26705,-52.77395, 
47.26706,-52.77393, 
47.26706,-52.77391, 
47.26705,-52.7739, 
47.26705,-52.7739, 
